product_code,detail_desc
678687,"Sports bra in fast-drying functional fabric with a lined front, racer back with sections in ventilating mesh and a wide elastic hem. Medium support."
678688,"Fully lined sports bra in fast-drying functional fabric with moulded, padded cups that lift and shape while providing good support. Adjustable shoulder straps that cross at the back, a fastening at the back with two pairs of hooks and eyes and an elasticated hem. Medium support."
678689,"Fitted top in fast-drying, functional fabric with short sleeves and jacquard-patterned details. Seamless."
678691,"Sports bra in fast-drying functional fabric with padded cups, wide, lightly padded, adjustable shoulder straps that cross at the back and an elasticated hem with hook-and-eye fasteners at the back. Extra firm support."
678692,Loose-fitting sports vest top in fast-drying jersey with mesh sections and a racer back.
678694,Short-sleeved sports top in fast-drying functional fabric with a gently rounded hem. The top is made partly from recycled polyester.
678695,"Sports vest top in fast-drying, breathable functional fabric with a racer back and twisted side seams. Folded and glued edges for optimum comfort."
678696,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
678697,"Fully lined sports bra in fast-drying functional fabric with lightly padded cups with removable inserts, double adjustable shoulder straps and a racer back. Seamless. Light support."
678707,"Sports top in fast-drying mesh with long sleeves, thumbholes at the cuffs, and a rounded hem.Slightly longer at the back. The top is made partly from recycled polyester."
679237,"Ankle-length jumpsuit in fast-drying functional fabric with a V-neck, narrow adjustable shoulder straps and a seam at the waist."
679954,"Lightly padded gilet with a lined hood and zip down the front. Side pockets, a zipped inner pocket and an elasticated drawstring at the hem. Polyester filling. Lined."
680034,Fine-knit shaftless yoga socks with elasticated tops and anti-slip protectors.
680262,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
680263,Yoga tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Key pocket in the waistband.
680264,"Running tights in fast-drying functional fabric with a wide waistband with a concealed drawstring, a zip at the hems and reflective details."
680265,Sports tights in fast-drying functional fabric with ribbing at the waist and a concealed key pocket in the waistband.
680316,"Outdoor jacket with lightly padded front and back sections in functional fabric, a lined hood and zip down the front. Zipped side pockets and long, ribbed raglan sleeves with thumbholes at the cuffs. Lightly brushed thermal lining in the sleeves and side sections. Partly lined."
680318,Running shorts in fast-drying functional fabric with an elasticated drawstring waist and mesh key pocket in the waistband. Layered over a pair of short running tights. The shorts are made partly from recycled polyester.
680327,"3/4-length sports trousers in lightweight, fast-drying functional fabric with an elasticated waist and side pockets. Tapered legs with a mesh section at the back and ribbed hems. The trousers are made partly from recycled polyester."
681680,"Sports top in sturdier jersey with a mesh-lined, drawstring hood and zip at the top. Ventilating holes under the arms, a kangaroo pocket with a zip at the sides, and ribbing at the cuffs and hem. Soft, lightly brushed inside."
681681,"Sports trousers in sturdy jersey with elastication and a concealed drawstring at the waist, zipped side pockets and legs with contrasting colour panels down the sides and a zip at the hems. Soft, lightly brushed inside."
682161,"Jacket in soft thermal fleece with contrasting colour details. Stand-up collar, zip down the front with a chin guard, long raglan sleeves with thumbholes at the cuffs, twisted side seams and a rounded hem. Longer at the back. Unlined."
682824,"Sports kit with a pair of running gloves, a headband and a reflective armband. Gloves with uppers in windproof, functional fabric, wide ribbed cuffs with a reflective print and touchscreen-compatible material at the top of the thumb and index finger. Unlined. Headband in fast-drying functional fabric with reflective details and a fleece lining. Armband with a reflective print."
683565,"Fully lined, long-sleeved swimsuit in fast-drying functional fabric with a small stand-up collar, zip down the front and mesh details on the shoulders, sleeves and waist."
683848,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed key pocket in the waistband.
683852,"Short, double-layered top in fast-drying functional fabric with long sleeves and an opening at the hem at the back."
683866,"Lined bikini top in fast-drying functional fabric with removable inserts and narrow, decorative trims. Slightly wider elastic shoulder straps, an elastic hem and a fastening at the back with a metal hook."
684008,Fully lined swimsuit in fast-drying functional fabric. Narrow cut at the top with a zip at the front and mesh details at the sides.
684009,"Bikini top in fast-drying functional fabric in a narrow cut at the top. Lined at the front with removable inserts, racer back in mesh with a chunky zip at the back. Asymmetric seam under the bust and wide elastication at the hem."
684900,"Top in fast-drying, breathable functional fabric with long raglan sleeves, a rubber print on the sleeves and back, overlocked seams for optimum comfort and a rounded hem. Slightly longer at the back."
684992,"Slim-fit, softshell trousers in water-repellent, breathable functional fabric with a high, fleece-lined waist, elasticated back panel, zip fly and adjustable braces with a hook and loop fastening. Flared legs with shaping seams at the knees and reinforced hems. Fleece lining. The trousers have a water-repellent coating without fluorocarbons."
685471,Water bottle in patterned hard plastic with a non-drip lid and detachable loop. Capacity 750 ml.
685843,"Brazilian briefs in fast-drying functional fabric with a low waist, lined gusset wide sides, half-string back and laser-cut edges."
685863,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets and tapered legs with cuffs and a zip at the hems. The polyester content of the trousers is recycled."
685868,"Briefs in fast-drying functional fabric with a mid waist, lined gusset, low-cut legs, medium coverage at the back and laser-cut edges."
686655,"Running jacket in fast-drying functional fabric with a zip down the front, hood with an elasticated edge, elasticated cuffs, reflective details and a rounded hem. Slightly longer at the back. Discreet mobile phone pocket with a press-stud at one side, size approx. 9.5x17 cm."
