product_code,detail_desc
640251,Short soft jersey crêpe top in a narrow cut at the top with an opening and button at the back of the neck and scalloped edges around the armholes.
640252,"Jumper in a soft pointelle knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
640258,T-shirt in soft viscose jersey with a motif on the front.
640259,Short T-shirt in soft viscose jersey with a print motif on the front and short sleeves with frill trims.
640293,Jersey vest top in a burnout-patterned cotton blend with visible seams and a raw-edge hem. Longer at the back.
640314,"Body in soft jersey with a V-neck, long sleeves and concealed press-studs at the crotch."
640462,"Long shirt in airy, printed crêpe with a collar, buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
640511,"Trousers in a viscose weave with an elasticated drawstring waist, side pockets and tapered legs with embroidery down the sides and elasticated hems."
640520,"Short dress in waffled jersey with lacing at the top, short raglan sleeves and a rounded, raw-edge hem. Slightly longer at the back."
640567,"Short top in a soft fine knit with wide shoulder straps, a sweetheart neckline, drawstring at the front and a seam and flounce at the hem."
640570,"Short, off-the-shoulder top in a soft rib knit with long sleeves and a tie detail at the top."
640622,"Off-the-shoulder, V-neck jumper in a soft rib knit with long raglan sleeves and wide ribbing at the cuffs and hem."
640639,"Vest top in soft, ribbed jersey with a flounce around the neckline that continues over the shoulders."
640651,Straight-cut top in soft jersey made from a modal and cotton blend with short wide sleeves in woven fabric with broderie anglaise and a scalloped trim.
640662,"Wide trousers in a patterned, softly draping viscose weave with concealed pockets in the side seams and a high waist with wide, covered elastication."
640664,Short shorts in a viscose crêpe weave with an elasticated drawstring waist and decorative lace trims at the front and hems.
640666,Calf-length skirt in a patterned viscose weave with a concealed zip in one side and a seam and wide flounce at the hem. Unlined.
640674,"Short, cold shoulder dress in a viscose crêpe weave with narrow, adjustable shoulder straps and 3/4-length trumpet sleeves. Elasticated seam at the waist and a wide lace trim at the top and hem. Unlined."
640675,"Short, off-the-shoulder dress in woven fabric with broderie anglaise. Elasticated top, 3/4-length sleeves with flounced cuffs and an elasticated seam at the waist. Lined."
640677,"Wide, slightly boxy-style jumper in a soft rib knit with a slightly wider neckline, dropped shoulders and long sleeves."
640716,Short skirt with decorative seams. Visible zip at the back. Lined.
640727,Short dungaree dress in imitation suede with adjustable straps that fasten with press-studs and a visible zip down the front. Lined at the top.
640735,Short skirt in patterned jersey containing glittery threads with concealed elastication at the waist. Unlined.
640743,"Off-the-shoulder playsuit in a patterned weave with elastication at the top and an opening with twisted ties at the front. Elasticated seam at the waist and 3/4-length, flounced sleeves. Unlined."
640744,"Short dress in a patterned viscose weave with frills. Narrow cut at the top with narrow shoulder straps, ties at the back of the neck and an open back. Concealed zip at the back, a gathered seam at the waist and a flared skirt with a wide flounce at the hem. Unlined."
640745,"Off-the-shoulder, calf-length dress in an airy, patterned viscose weave with elastication at the top, 3/4-length sleeves with smocking at the cuffs, an elasticated waist, and skirt with gathered seams. Unlined."
640769,"Sleeveless jumpsuit in patterned chiffon with a V-neck and narrow, adjustable shoulder straps. Seam at the waist, concealed zip in one side, and straight, wide legs with a high slit at the front. Partly lined."
640807,"Long, lightly padded parka in cotton twill with a faux fur-lined hood, stand-up collar and zip with a wind flap and concealed press-studs down the front. Drawstring at the waist, side pockets with a button, inner ribbing at the cuffs and a rounded hem. Slightly longer at the back. Quilted lining."
640863,Fully-fashioned trainers with a rib-trimmed shaft. Fabric insoles and rubber soles.
640872,"Platform trainers in imitation leather with a padded edge and lacing at the front. Mesh linings, cotton canvas insoles and rubber soles. Platform approx. 5 cm."
641138,"Mules with open toes, faux fur crossover straps at the top, imitation suede insoles and fluted rubber soles."
641168,"Short, off-the-shoulder dress in crinkled jersey with elastication and a flounce at the top and short sleeves. Elasticated seam at the waist and a gently flared skirt with a flounce at the hem. Unlined."
641226,"Short, off-the-shoulder dress in an airy cotton weave with elastication and a wide flounce at the top. Elasticated seam at the waist and a flounce at the hem. Unlined."
641228,"V-neck playsuit in crinkled plumeti chiffon with an opening with a button at the back of the neck. Long sleeves with decorative hole embroidery and trumpet cuffs, an elasticated seam at the waist and short legs. Jersey inner shorts."
641237,"Short dress in a crinkled, patterned weave with an opening at the front with twisted ties at the top. Decorative jacquard-weave trim around the neckline and down the front opening, a gathered seam at the waist and long sleeves with elasticated cuffs. Unlined."
641252,"Short shorts in a soft, patterned viscose weave with an elasticated waist, side pockets and tassel-trimmed hems."
641253,"Short, 5-pocket shorts in washed denim with embroidery, a regular waist, zip fly and button, and raw-edge hems."
641254,Short shorts in stripe-print poplin with embroidery. Concealed zip in one side.
641263,"Trousers in airy crinkled chiffon with an elasticated waist and straight, wide legs with slits at the front that go up to the waist. Lined with short jersey shorts."
641277,"Short blouse in a soft, patterned viscose weave with a V-neck at the back and ties at the back of the neck. Long, flared sleeves and a tassel-trimmed hem. Unlined."
641312,V-neck top in woven fabric with narrow adjustable shoulder straps and an open back with ties at the top.
641374,Hat in braided paper straw with a decorative hole pattern. Width of brim 14 cm.
641403,"Short, off-the-shoulder dress in a crinkled viscose weave with elastication at the top and long sleeves with elastication at the cuffs. Crocheted lace panels at the front and an elasticated seam at the waist. Lined skirt."
641413,"Short dress in a patterned, crinkled viscose weave with a V-neck, short sleeves with ties, a concealed zip in one side and a gently bell-shaped shirt. Unlined."
641585,"V-neck satin blouse in a straight cut with press-studs down the front, short sleeves, print stripes and contrasting colour trims."
641666,"Short, fitted, off-the-shoulder top in jersey with a wide V-neck, wrapover front and long sleeves."
641686,"Blouse in airy chiffon with embroidery on the front, a small, frilled collar and V-neck with lacing. Long trumpet sleeves and a straight-cut hem. Unlined."
641699,"Straight-style, cold shoulder blouse in stripe-print poplin with embroidery, narrow shoulder straps and short sleeves that are elasticated at the top."
641715,Top in an airy cotton weave with a frill-trimmed V-neck with lacing at the front and a frill trim around the armholes.
641826,"Maxi dress in a patterned weave with a V-neck, narrow adjustable shoulder straps and a concealed zip in one side. Seam at the waist with a sewn-in wrapover and decorative ties. Unlined."
641891,"Padded bomber jacket in woven fabric with a slight sheen. Small, ribbed stand-up collar, zip down the front, side pockets and ribbing at the cuffs and hem. Lined."
641914,"Ankle-length jeans in coated stretch twill with a high waist and visible zip at the front. Fake welt front pockets, real back pockets and skinny legs."
641972,Short skirt in soft jersey with a washed-look. Elasticated waist with a sewn-on tie belt and a diagonal seam and short slit at the front. Slightly longer at the front.
642016,"Short, 5-pocket shorts in washed denim with embroidery on the front, a high waist, zip fly and button, and raw-edge hems."
642078,"Cropped top in jersey crêpe with a V-neck, opening with ties at the back and long trumpet sleeves."
642120,"Biker jacket in imitation leather with quilted sections, a detachable faux fur collar, diagonal zip at the front, zipped side pockets and zips at the cuffs. Lined."
642189,"Sleeveless top in a crinkled viscose weave in a narrow cut with gathers at the top. Short, narrow shoulder straps, and opening and button at the back of the neck and a lace trimmed hem."
642222,"Short, fitted, sleeveless dress in soft viscose jersey with a seam at the waist with a crossover detail. Unlined."
642224,"Off-the-shoulder blouse in woven fabric with lace down the front, elastication and a drawstring at the top and short sleeves."
